129.906	301.469	155.688
569.938	753.813	553.844
28.3125	584.563	318.406
348.625	948.281	385.969
216.344	222.438	985.938
65.5313	369.875	330.969
418.938	140.938	806.656
457.844	808.75	870.125
773.219	241.906	351.406
455.563	154.656	678.281
766.063	618.281	288.344
269.5	537.625	886.125
747.406	194.594	17.3438
315.688	446.438	608.375
365.563	280.594	669.094
390.281	336.188	421.563
961.719	887.813	535.375
846.531	853	373.438
722.25	628.813	391.531
239.75	807.375	571.156
173.531	436.75	333.438
283.906	1020.38	54.7188
949.906	617.219	906.281
13.5938	521.656	471
559.875	209.875	791.5
47.2188	1003.91	369.938
853	591.844	360.75
33	400.813	403.188
836.188	768.375	375.656
705.813	440.875	930.531
394.625	686.844	842.094
392.156	40	413.906
785.25	439.438	325.813
147.469	333.656	909.094
126.469	430.781	725.969
231.438	271.375	686.063
524.031	459.656	873.625
700.656	498.281	420.781
500.5	683.125	515.531
572.969	162.188	177.406
876.531	656.406	246.438
730.875	583.594	410.719
543.031	316.563	890.219
829.844	702.563	789.156
468.75	867.313	9.03125
1015.25	787.969	375.25
978.438	29.375	868.719
93.6563	303.344	264.188
9.5	257.406	327.656
390.594	962.25	925.406
1019.13	583.813	405.719
479.719	504.031	535.531
157.281	518.75	995.75
740.094	370.531	280.25
53.4375	686.5	990.875
82.5313	866.625	388.656
365.125	1015.59	1021.91
933.406	893.219	914.25
615.375	238.75	377.719
469.125	431.563	181.875
463.594	51.9688	331.719
809.281	583.656	86.6875
316.688	861.031	610.406
902.438	71.4375	800.75
85.4375	564.844	479.656
959.75	843.25	957
868.5	203.25	900.688
126.719	591.031	14.4375
764.781	627.625	755
972.563	814.156	606.156
369.438	617.188	666.781
434.906	125.188	154.094
693.656	859.531	913.625
323.656	206.219	884.063
59.3125	30.7813	670.219
33.875	18.5	585.156
281.125	932.969	775.875
479.313	541.938	450.875
931.094	960.688	938.656
172.063	211.469	157.906
306.031	890.781	754.563
112.781	435.125	620.438
920.781	382.469	818.938
756.531	484.125	515.594
567.969	969.875	720.656
426.469	488.063	781.656
835.219	491	871.75
684.656	870.031	629.063
284.063	282.313	247.344
196.438	110.094	645.813
42	1023	688.656
169.25	184.156	60.9063
967.844	338.875	711.781
602.656	818.75	455.938
321.406	885.156	534.938
802.125	312.688	304.031
750.25	454.406	7.03125
485.5	374.375	22.375
952.188	480.75	898.344
635.25	873	193.875
334.375	235.094	823.875
44.0938	501.25	7.8125
359.5	733.844	680.188
504.406	83.4375	338.906
328.313	284	726.75
784.594	258.313	183.031
708.688	443.719	396.063
442.344	787.219	280.938
932.25	964.313	343.625
278.656	884.063	123.969
53.3438	257.313	882.688
358.188	606.313	257.469
107.063	596.719	965.813
259.813	323.438	143.313
164.969	555.5	806.938
214.969	1009.41	494.125
177.375	98.875	229.906
1017.81	188.688	759.75
317	517.531	880.625
568.75	957.594	683
564.406	82.7188	185.594
619	290.313	545.375
30.5938	1019.31	669.344
750.219	696.375	767.094
936.781	489.844	581.656
584.656	417.844	895.063
510.594	198	1019.41
671.906	813.563	566.531
667.438	44.875	889.656
715.531	890.75	149.938
131.313	722.031	38.6875
469.75	627.031	391.125
452.531	486.844	281.969
53.9688	55.3438	978.531
324.438	191.875	775.5
890.25	478.719	174.656
172.281	570.594	651.594
1008.47	727.594	136.375
844.938	94.125	99.5
679.969	734.406	299.188
897.906	158.094	866.063
864.031	206.094	891.313
766.906	638	480.531
32.875	17.6563	621.594
4.3125	415.938	655.219
470.469	430.844	850.75
569.438	513.719	857.531
207.75	837.625	869.813
605.25	982.531	277.25
1020.88	624.188	599.25
160.531	644.781	101.281
179.531	563.063	969.219
717.938	601.625	26.4375
279.875	797.625	217.688
486.906	254.5	1007.5
916.688	478	371.125
782.094	37.6563	63.0625
134.094	988.781	420.781
505.969	702.219	195.594
740.625	631.781	63
60.7188	457	533.25
984.531	36.1563	984.438
239.563	289.844	1001.44
551	930.906	188.938
67.0313	187.594	411
996.906	260.188	911.031
662	614.031	948.438
325.156	760.813	32.0313
905.313	448	149.844
306.031	353.844	172.875
901.75	496.75	100.313
555.5	177.875	454.688
477.813	431.094	432.875
542.188	259.844	313.625
917.531	117.5	312
272.781	79.1875	189.063
877.563	525.188	60.5
799.5	337.188	675.531
911.938	595.813	722.375
199.625	294.531	409.406
175.313	201.563	624.438
894.406	162.281	844.938
523.563	143.531	465.469
633.75	176.188	786.469
544.375	135.781	527.594
745.781	771.75	963.531
324.688	707.25	630.906
557.469	630.719	431.781
691.531	211.031	333.719
581.656	331.25	257.875
473.281	620.656	67.2188
884.938	905.094	244.156
465.844	923.563	983.625
19.2813	350.344	794.656
70.75	498.938	610.344
935.688	334.313	610.063
973.594	862.094	476.781
723.688	139.5	430.063
265.938	967.063	970.781
261.875	411.406	185.813
423.125	853.031	251.313
452	724.813	393.25
320.938	1022.34	1006.25
37.6875	1003.31	978.188
771.75	276.031	237.844
595.844	12.9688	207.656
942.969	198.563	732.75
778.719	408.719	874.625
822.531	237.25	987.406
693.656	422.156	270.375
2.21875	20.5625	441.313
839.344	249.906	343.719
59.3438	128.75	41.25
1001.13	530.75	153.5
59.8438	748.531	608.906
648.156	318.719	361.469
131.5	213.875	942.781
927.531	152.469	659.625
537.719	164.344	803.313
745.281	752.344	875.813
628.875	862.719	555.438
90.125	629	767.063
98.2813	640.031	366.063
629.656	755.25	416.813
634.594	837.281	734.5
34.5313	53.0313	569.281
498.594	520.031	73.2188
816.656	1003.03	21.2188
648	611.094	801.031
61.0625	29.0625	320.375
622	633.719	390.25
777.188	992.313	814.75
1005.5	834.406	481.719
565.188	132.219	546.25
624.219	945.625	641.063
279.313	520.531	468.438
607.438	905.656	482.719
163.813	769.313	502.188
800.969	751.906	850.594
899.406	655.938	401.031
271	48.8438	665.688
15.6875	841.5	960.031
778.063	982.719	342.031
887.688	69.4375	271.438
181.063	736.781	401.375
583.844	673.344	413.75
15.1563	514.5	991.344
635.531	520.406	849
879.063	476.719	45.8125
151.813	703.5	926.75
103.688	412.531	4.4375
664.875	984.563	1021.94
333.875	469.469	945.938
822.25	257.813	421.094
634.719	839.063	599.844
171.5	360	815.656
630.719	774.938	871.625
589	212	945.156
380.844	451.938	885.719
570.563	526.844	277.219
438	255.375	713.5
763.781	552.594	502.75
687.969	436.75	578.625
571.813	1.21875	977.594
100.156	624.906	910.813
180.281	739.844	28.6563
293.344	469.375	188.438
545.063	679.219	1012.16
636.656	108.75	377.281
336.781	24.5625	261.906
993.281	16.3125	573.281
655.594	502.656	491.031
966.719	616.719	965.094
68.3125	503	645.25
65.1563	461	16.2813
289.375	686.938	207.375
240.25	622.469	538.625
837.25	845.781	602.438
131.188	984.25	824.563
656.594	343	235.844
378.781	725.063	226.406
209.438	892.625	985.594
80.375	70.5313	74.0625
685	989.188	604.969
346.25	228.063	730.969
748.75	953.438	924.719
808.344	688.531	52.3438
379.25	953.094	555.469
805.938	449.25	976.75
633.5	646.969	158.938
655.219	297.344	735.688
734.219	111.438	576.75
443.313	263.656	599.938
394.563	573.875	33.9063
989.531	590.875	635.625
42.5	87.9375	661.063
562.875	617.25	104.313
272.063	391.406	957.188
914.031	724.344	96.2188
259.781	901.188	1016.16
263.156	442.031	187.219
61.5313	682.469	759.625
517.656	742.563	608.531
740.031	686.563	723.344
845.406	709.625	203.375
522.344	138.406	970.813
865.281	458.219	367.844
173.156	508.094	582.219
736.625	78.5625	342.688
812.125	567.813	880.25
693.719	20.4688	120.313
420.125	404.25	508.688
606.438	919.594	322.281
235.094	1011.59	728.969
533.531	733.156	67.9063
310.438	971.938	799.594
981.781	983.219	192.281
816.438	643.594	46.7188
912.906	75.1875	855.313
745.594	728.281	703
776.031	756.969	151.625
558.719	953.719	191.438
243.531	987.031	670.781
980.344	482.625	534.594
539.719	752.719	878.094
516.219	268.625	178.594
548.5	702.875	461.031
258.031	862.188	779.969
417.406	340.188	244.031
183.281	802.688	1000.59
8.09375	697.281	76.0938
32.125	128.156	327.125
714.656	14.25	210.344
236.813	814.813	356.094
963.844	977.313	416.125
469.5	953.469	580.781
178.813	280.344	314.281
440.469	255.438	157.438
68.2188	833.063	540.469
803.813	530.719	194.719
921.969	69.75	759.375
487.188	671.25	544
484.531	1021.94	714.313
306.813	329.906	486.281
753.75	157.125	739.25
